gvkey,iid,datadate,tic,conm,curcdd,cshtrd,eps,prccd,prchd,prcld,prcod,exchg,fic,conml,gind,gsector,gsubind,ipodate
020004,90,12/02/2019,WB,WEIBO CORP,USD,1191342.0000,2.6100,43.6100,43.9500,42.7700,42.9500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/03/2019,WB,WEIBO CORP,USD,1064866.0000,2.6100,42.9300,43.0300,41.8800,42.1400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/04/2019,WB,WEIBO CORP,USD,1078806.0000,2.6100,42.8200,43.5000,42.5200,43.0500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/05/2019,WB,WEIBO CORP,USD,2190404.0000,2.6100,43.8600,44.5100,42.4213,42.7200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/06/2019,WB,WEIBO CORP,USD,1107695.0000,2.6100,44.1700,44.5000,43.7700,44.2900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/09/2019,WB,WEIBO CORP,USD,644558.0000,2.6100,43.7700,44.4600,43.6400,44.0100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/10/2019,WB,WEIBO CORP,USD,1613313.0000,2.6100,42.9000,43.7600,42.6700,43.5200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/11/2019,WB,WEIBO CORP,USD,1581885.0000,2.6100,42.9100,43.3000,42.7467,43.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/12/2019,WB,WEIBO CORP,USD,1152646.0000,2.6100,43.5400,43.9700,42.6000,42.8400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/13/2019,WB,WEIBO CORP,USD,1267461.0000,2.6100,43.5300,44.0900,43.2100,43.9200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/16/2019,WB,WEIBO CORP,USD,2193860.0000,2.6100,44.9400,45.7393,43.7800,43.9300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/17/2019,WB,WEIBO CORP,USD,1185722.0000,2.6100,45.3500,46.2400,44.5900,45.2500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/18/2019,WB,WEIBO CORP,USD,1250782.0000,2.6100,46.1000,46.1500,44.8000,45.2600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/19/2019,WB,WEIBO CORP,USD,1140068.0000,2.6100,46.2700,46.4100,45.4300,46.1000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/20/2019,WB,WEIBO CORP,USD,1516600.0000,2.6100,46.2500,46.8100,46.0700,46.1800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/23/2019,WB,WEIBO CORP,USD,1230435.0000,2.6100,47.1200,47.4300,45.8700,46.0400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/24/2019,WB,WEIBO CORP,USD,440166.0000,2.6100,47.2100,47.8700,46.9400,47.3100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/26/2019,WB,WEIBO CORP,USD,432433.0000,2.6100,47.7700,47.8600,46.9300,47.1700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/27/2019,WB,WEIBO CORP,USD,598814.0000,2.6100,47.0700,48.1000,46.7000,48.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/30/2019,WB,WEIBO CORP,USD,719607.0000,2.6100,46.3400,46.9900,46.2500,46.9900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,12/31/2019,WB,WEIBO CORP,USD,851836.0000,2.6100,46.3500,47.1800,46.2500,46.3400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/02/2020,WB,WEIBO CORP,USD,2887815.0000,2.6100,51.0600,51.4000,47.6300,48.3000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/03/2020,WB,WEIBO CORP,USD,2216033.0000,2.6100,50.1300,52.2000,49.6100,49.6200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/06/2020,WB,WEIBO CORP,USD,1765955.0000,2.6100,49.2800,50.0400,48.7300,50.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/07/2020,WB,WEIBO CORP,USD,1093388.0000,2.6100,48.9000,49.9400,48.4800,49.8800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/08/2020,WB,WEIBO CORP,USD,1039896.0000,2.6100,49.0600,49.4900,48.2700,48.3400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/09/2020,WB,WEIBO CORP,USD,1872574.0000,2.6100,47.9700,49.5100,47.6700,49.4200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/10/2020,WB,WEIBO CORP,USD,2046081.0000,2.6100,46.8600,48.2800,46.5200,47.8800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/13/2020,WB,WEIBO CORP,USD,4357840.0000,2.6100,51.6900,52.3300,47.6100,47.8000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/14/2020,WB,WEIBO CORP,USD,2168220.0000,2.6100,50.4100,51.6900,50.1100,51.2100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/15/2020,WB,WEIBO CORP,USD,1375485.0000,2.6100,50.3700,51.0700,49.5300,50.7300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/16/2020,WB,WEIBO CORP,USD,3550028.0000,2.6100,48.0000,49.8000,47.8350,49.5100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/17/2020,WB,WEIBO CORP,USD,3574379.0000,2.6100,46.7900,48.3200,46.3600,48.2400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/21/2020,WB,WEIBO CORP,USD,4789999.0000,2.6100,44.1300,45.4000,42.6400,45.4000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/22/2020,WB,WEIBO CORP,USD,1710883.0000,2.6100,43.9600,45.4000,43.9100,45.3900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/23/2020,WB,WEIBO CORP,USD,2266448.0000,2.6100,44.3000,44.6800,42.3850,42.8000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/24/2020,WB,WEIBO CORP,USD,1556990.0000,2.6100,43.5600,44.6800,42.9233,44.6300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/27/2020,WB,WEIBO CORP,USD,2157614.0000,2.6100,43.1400,44.0800,40.8000,40.8400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/28/2020,WB,WEIBO CORP,USD,1074491.0000,2.6100,43.4600,43.9900,42.9500,43.7800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/29/2020,WB,WEIBO CORP,USD,1088906.0000,2.6100,43.9200,44.5000,42.9800,43.6300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/30/2020,WB,WEIBO CORP,USD,1151100.0000,2.6100,43.8500,43.9600,42.1600,43.2000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,01/31/2020,WB,WEIBO CORP,USD,1397595.0000,2.6100,42.6200,43.4700,42.0900,43.4700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/03/2020,WB,WEIBO CORP,USD,2021679.0000,2.6100,44.1100,45.1800,42.9035,43.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/04/2020,WB,WEIBO CORP,USD,1900585.0000,2.6100,45.1300,46.2400,45.0100,45.1500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/05/2020,WB,WEIBO CORP,USD,1582482.0000,2.6100,44.2800,46.1700,43.7100,46.0700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/06/2020,WB,WEIBO CORP,USD,1467405.0000,2.6100,45.2800,45.7200,44.4600,45.0100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/07/2020,WB,WEIBO CORP,USD,890921.0000,2.6100,45.3000,45.3400,44.1200,45.1700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/10/2020,WB,WEIBO CORP,USD,1588399.0000,2.6100,44.7500,45.2500,44.6100,45.1300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/11/2020,WB,WEIBO CORP,USD,2029148.0000,2.6100,44.2200,45.3100,43.9600,45.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/12/2020,WB,WEIBO CORP,USD,2418293.0000,2.6100,45.3800,46.3500,44.8400,44.8800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/13/2020,WB,WEIBO CORP,USD,2228186.0000,2.6100,44.0800,44.6700,43.4300,44.5300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/14/2020,WB,WEIBO CORP,USD,1547477.0000,2.6100,43.5600,44.3700,43.4000,44.3700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/18/2020,WB,WEIBO CORP,USD,2785916.0000,2.6100,41.6900,43.4100,41.3000,43.3100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/19/2020,WB,WEIBO CORP,USD,2511666.0000,2.6100,42.9500,43.9000,41.9301,42.3800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/20/2020,WB,WEIBO CORP,USD,1829334.0000,2.6100,43.7300,43.9300,42.6900,43.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/21/2020,WB,WEIBO CORP,USD,1475708.0000,2.6100,43.2800,43.5500,42.2900,43.5000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/24/2020,WB,WEIBO CORP,USD,2242706.0000,2.6100,42.7600,43.2200,40.5400,41.5300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/25/2020,WB,WEIBO CORP,USD,3622873.0000,2.6100,43.3800,44.2500,42.2700,43.3600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/26/2020,WB,WEIBO CORP,USD,6998561.0000,2.6100,41.3900,45.8800,40.8700,41.5500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/27/2020,WB,WEIBO CORP,USD,3728722.0000,2.6100,41.0000,42.3000,39.7100,40.8000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,02/28/2020,WB,WEIBO CORP,USD,3130793.0000,2.6100,42.1400,42.1400,40.4200,40.8200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/02/2020,WB,WEIBO CORP,USD,2150328.0000,2.6100,42.6200,43.8100,41.6800,42.8300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/03/2020,WB,WEIBO CORP,USD,2409774.0000,2.6100,42.6600,43.8900,41.6100,42.0800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/04/2020,WB,WEIBO CORP,USD,1591702.0000,2.6100,43.7400,43.8800,42.6500,43.0900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/05/2020,WB,WEIBO CORP,USD,1804024.0000,2.6100,43.4600,44.3500,42.8000,42.8200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/06/2020,WB,WEIBO CORP,USD,2009614.0000,2.6100,41.9600,42.9400,41.2700,42.3900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/09/2020,WB,WEIBO CORP,USD,2543096.0000,2.6100,39.7500,41.0900,39.3100,39.8900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/10/2020,WB,WEIBO CORP,USD,2595195.0000,2.6100,41.8200,41.8400,40.1300,41.1900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/11/2020,WB,WEIBO CORP,USD,2160224.0000,2.6100,39.7800,41.7400,39.1600,40.7600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/12/2020,WB,WEIBO CORP,USD,3105169.0000,2.6100,36.6100,37.9800,35.0000,37.9800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/13/2020,WB,WEIBO CORP,USD,2016125.0000,2.6100,38.0100,39.4500,36.3300,38.8500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/16/2020,WB,WEIBO CORP,USD,3806145.0000,2.6100,33.1200,35.4100,32.5000,33.8300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/17/2020,WB,WEIBO CORP,USD,2200766.0000,2.6100,34.1300,36.2100,33.0000,33.6000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/18/2020,WB,WEIBO CORP,USD,4095330.0000,2.6100,30.3300,32.3200,29.5000,32.0600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/19/2020,WB,WEIBO CORP,USD,2978297.0000,2.6100,33.3400,34.1606,29.7800,30.0100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/20/2020,WB,WEIBO CORP,USD,2071815.0000,2.6100,33.3900,36.4200,32.8300,34.0600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/23/2020,WB,WEIBO CORP,USD,1756413.0000,2.6100,34.0800,35.0700,32.1600,33.2400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/24/2020,WB,WEIBO CORP,USD,1539875.0000,2.6100,35.4400,36.2200,34.6800,35.4200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/25/2020,WB,WEIBO CORP,USD,1997122.0000,2.6100,34.9600,36.2962,34.7300,35.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/26/2020,WB,WEIBO CORP,USD,932401.0000,2.6100,35.7500,36.2500,34.7550,34.9900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/27/2020,WB,WEIBO CORP,USD,1343139.0000,2.6100,33.5300,35.0400,33.0500,34.7000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/30/2020,WB,WEIBO CORP,USD,1573955.0000,2.6100,32.8600,34.0000,32.1200,33.6000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,03/31/2020,WB,WEIBO CORP,USD,1270139.0000,2.6100,33.1100,33.9700,32.4400,33.0500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/01/2020,WB,WEIBO CORP,USD,1501275.0000,2.6100,32.0000,33.4900,31.7550,32.3100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/02/2020,WB,WEIBO CORP,USD,1137279.0000,2.6100,32.3300,32.8300,31.9100,32.1600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/03/2020,WB,WEIBO CORP,USD,745314.0000,2.6100,32.0000,32.9800,31.3400,32.3100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/06/2020,WB,WEIBO CORP,USD,1082739.0000,2.6100,33.8800,33.9900,32.7570,32.9600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/07/2020,WB,WEIBO CORP,USD,2841082.0000,2.6100,36.6400,37.8300,34.4900,34.5000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/08/2020,WB,WEIBO CORP,USD,1470154.0000,2.6100,35.5400,36.9800,35.5200,36.4700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/09/2020,WB,WEIBO CORP,USD,1224644.0000,2.6100,35.6200,36.6900,34.8400,35.9200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/13/2020,WB,WEIBO CORP,USD,1230336.0000,2.1900,34.3900,35.5000,33.9000,35.5000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/14/2020,WB,WEIBO CORP,USD,2108574.0000,2.1900,35.2400,35.5500,34.7600,35.1800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/15/2020,WB,WEIBO CORP,USD,643828.0000,2.1900,34.9000,35.0400,33.8000,34.2300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/16/2020,WB,WEIBO CORP,USD,987578.0000,2.1900,35.8100,36.0400,35.0300,35.0300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/17/2020,WB,WEIBO CORP,USD,1562294.0000,2.1900,36.6900,37.9100,36.1000,36.3400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/20/2020,WB,WEIBO CORP,USD,927977.0000,2.1900,36.2600,37.0393,36.0600,36.1700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/21/2020,WB,WEIBO CORP,USD,1159844.0000,2.1900,35.4600,35.8600,34.3100,35.1700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/22/2020,WB,WEIBO CORP,USD,820296.0000,2.1900,35.9400,36.6600,35.4200,35.9800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/23/2020,WB,WEIBO CORP,USD,1164398.0000,2.1900,35.9500,36.8200,35.8000,36.0600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/24/2020,WB,WEIBO CORP,USD,739975.0000,2.1900,36.4900,36.5600,35.5000,35.9700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/27/2020,WB,WEIBO CORP,USD,941754.0000,2.1900,37.1800,38.0000,36.8800,37.3500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/28/2020,WB,WEIBO CORP,USD,1043002.0000,2.1900,36.6500,37.8200,36.1300,37.7900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/29/2020,WB,WEIBO CORP,USD,969145.0000,2.1900,36.8600,38.1400,36.8100,37.3300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,04/30/2020,WB,WEIBO CORP,USD,1411818.0000,2.1900,37.5300,38.2400,36.4100,36.9400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/01/2020,WB,WEIBO CORP,USD,1905550.0000,2.1900,34.9800,36.1600,34.6300,36.0600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/04/2020,WB,WEIBO CORP,USD,1264606.0000,2.1900,34.6000,36.2200,34.3000,34.9000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/05/2020,WB,WEIBO CORP,USD,858109.0000,2.1900,35.0100,36.1500,34.8600,35.2700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/06/2020,WB,WEIBO CORP,USD,973383.0000,2.1900,35.9700,36.6200,35.1000,36.0500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/07/2020,WB,WEIBO CORP,USD,815026.0000,2.1900,36.8800,36.9400,36.1000,36.2700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/08/2020,WB,WEIBO CORP,USD,1154929.0000,2.1900,36.4900,37.1000,36.1400,37.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/11/2020,WB,WEIBO CORP,USD,850586.0000,2.1900,36.3700,36.8900,35.4100,36.1600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/12/2020,WB,WEIBO CORP,USD,894651.0000,2.1900,36.0700,37.0900,36.0500,36.8900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/13/2020,WB,WEIBO CORP,USD,1549284.0000,2.1900,35.0300,36.4050,34.6200,36.3200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/14/2020,WB,WEIBO CORP,USD,2197382.0000,2.1900,34.5500,34.8900,32.6600,34.8900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/15/2020,WB,WEIBO CORP,USD,1284579.0000,2.1900,35.0600,35.2000,33.5100,33.7000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/18/2020,WB,WEIBO CORP,USD,1714809.0000,2.1900,36.6000,36.8300,35.5200,36.2100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/19/2020,WB,WEIBO CORP,USD,2927951.0000,2.1900,35.8900,37.4300,35.1700,37.2700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/20/2020,WB,WEIBO CORP,USD,3689062.0000,2.1900,34.3200,36.7500,33.6500,35.9700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/21/2020,WB,WEIBO CORP,USD,4316731.0000,1.7500,33.0900,34.0000,32.6400,33.7600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/22/2020,WB,WEIBO CORP,USD,6482923.0000,1.7500,29.8800,32.3011,29.7000,32.0500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/26/2020,WB,WEIBO CORP,USD,4816087.0000,1.7500,29.8100,31.1100,29.5100,30.7500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/27/2020,WB,WEIBO CORP,USD,2742117.0000,1.7500,30.8300,31.2100,29.6800,30.1700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/28/2020,WB,WEIBO CORP,USD,1704468.0000,1.7500,29.9900,30.7900,29.9100,30.7900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,05/29/2020,WB,WEIBO CORP,USD,2279896.0000,1.7500,30.7700,30.9000,28.9300,30.1200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/01/2020,WB,WEIBO CORP,USD,1675054.0000,1.7500,30.7600,31.0000,30.2600,30.5400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/02/2020,WB,WEIBO CORP,USD,1606618.0000,1.7500,31.6600,31.9100,30.7300,30.8800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/03/2020,WB,WEIBO CORP,USD,1796834.0000,1.7500,32.9800,33.1850,32.0300,32.0400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/04/2020,WB,WEIBO CORP,USD,1778125.0000,1.7500,33.5400,34.4900,32.7600,32.8700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/05/2020,WB,WEIBO CORP,USD,1413805.0000,1.7500,34.4000,35.3400,34.0800,34.0800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/08/2020,WB,WEIBO CORP,USD,1801404.0000,1.7500,34.5100,35.4100,34.0300,34.6600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/09/2020,WB,WEIBO CORP,USD,1697126.0000,1.7500,33.1000,34.1800,33.0100,34.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/10/2020,WB,WEIBO CORP,USD,1905174.0000,1.7500,32.8000,33.2000,32.0000,32.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/11/2020,WB,WEIBO CORP,USD,2211911.0000,1.7500,31.7600,32.4200,31.6100,32.0000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/12/2020,WB,WEIBO CORP,USD,1338690.0000,1.7500,32.4700,32.6600,31.5800,32.4600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/15/2020,WB,WEIBO CORP,USD,1824048.0000,1.7500,33.4300,33.9900,31.7300,31.9000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/16/2020,WB,WEIBO CORP,USD,2720847.0000,1.7500,34.4500,35.3300,34.1600,34.3800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/17/2020,WB,WEIBO CORP,USD,1822298.0000,1.7500,34.5900,35.2400,34.1400,34.5700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/18/2020,WB,WEIBO CORP,USD,2679082.0000,1.7500,35.1400,36.0400,34.5800,34.6600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/19/2020,WB,WEIBO CORP,USD,3069517.0000,1.7500,34.8800,36.3600,34.7900,35.9300,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/22/2020,WB,WEIBO CORP,USD,1968963.0000,1.7500,33.9000,35.1600,33.3200,35.1600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/23/2020,WB,WEIBO CORP,USD,1450313.0000,1.7500,34.1800,34.2700,33.4950,34.0700,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/24/2020,WB,WEIBO CORP,USD,1285703.0000,1.7500,32.9600,34.0000,32.6200,33.7800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/25/2020,WB,WEIBO CORP,USD,1053845.0000,1.7500,33.9000,33.9300,32.4450,32.8400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/26/2020,WB,WEIBO CORP,USD,1166703.0000,1.7500,34.0400,34.1500,33.1900,33.5000,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/29/2020,WB,WEIBO CORP,USD,1268858.0000,1.7500,33.3300,34.2500,32.8000,34.1500,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,06/30/2020,WB,WEIBO CORP,USD,848645.0000,1.7500,33.6000,34.0000,33.0200,33.1800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/01/2020,WB,WEIBO CORP,USD,808063.0000,1.7500,33.0500,33.7850,32.5500,33.5100,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/02/2020,WB,WEIBO CORP,USD,1180747.0000,1.7500,33.7200,34.1900,33.4900,33.4900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/06/2020,WB,WEIBO CORP,USD,7743188.0000,1.7500,39.7800,40.2400,36.0100,36.3600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/07/2020,WB,WEIBO CORP,USD,3256996.0000,1.7500,39.4000,39.9900,38.4000,38.6900,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/08/2020,WB,WEIBO CORP,USD,3343849.0000,1.7500,38.1600,40.0000,37.9100,39.9800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/09/2020,WB,WEIBO CORP,USD,1647573.0000,1.7500,38.1400,38.8100,37.5500,38.1200,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/10/2020,WB,WEIBO CORP,USD,1335026.0000,1.7500,37.3900,38.1900,36.9200,38.1400,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/13/2020,WB,WEIBO CORP,USD,1771296.0000,1.7500,36.8500,38.7800,36.8300,37.2800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/14/2020,WB,WEIBO CORP,USD,1597698.0000,1.7500,36.2800,37.1500,35.7100,36.6800,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
020004,90,07/15/2020,WB,WEIBO CORP,USD,1238415.0000,1.7500,35.9000,37.0600,35.7300,36.9600,14,CYM,Weibo Corp,502030,50,50203010,04/17/2014
