"","datadate","JD","SOGO","BILI","HUYA","CANG","PDD","NIO","QTT","MOGU","TME","FUTU","DOYU","BEKE","SPY"
"32",2020-04-16,0.0650224215246638,0.00898203592814384,0.0241992882562276,-0.0296251511487302,0.0183220829315334,0.0280246069719754,0.015625,0.0283687943262412,-0.0249430862120162,-0.000923361034164349,0.0161904761904761,0.0138312586445366,.,0.00482430875576045
"33",2020-04-17,-0.028421052631579,0.0178041543026706,0.00764419735927713,0.0311526479750779,0.0227272727272727,-0.014627659574468,-0.0123076923076924,0.00344827586206908,0.0557303827022637,0.00646950092421439,0.00281162136832225,0.028649386084584,.,0.0270154066642778
"34",2020-04-20,-0.0205850487540628,-0.00874635568513127,0.0234482758620689,-0.022356495468278,-0.0462962962962963,0.127080521817364,-0.00623052959501558,-0.013745704467354,-0.0192307692307693,0.027548209366391,-0.0177570093457944,0.00795755968169765,.,-0.0176179179458554
"35",2020-04-21,-0.0433628318584071,-0.0147058823529411,-0.0373989218328841,-0.0624227441285538,-0.00388349514563113,0.0165635601676313,-0.0532915360501567,-0.118466898954704,0,-0.0205540661304735,-0.0352045670789723,-0.0789473684210525,.,-0.0303632941510705
"36",2020-04-22,0.0404717853839038,-0.0119402985074627,0.0570528526426322,0.0177982860909689,-0.00389863547758273,0.0237534354142128,0.0231788079470199,0.0316205533596838,-0.0294117647058824,0.0145985401459852,0.0532544378698223,0.0357142857142858,.,0.0221945502490477
"37",2020-04-23,-0.0011113580795733,0.00906344410876136,-0.0725165562913906,-0.00323834196891182,0.029354207436399,-0.0571428571428571,-0.00970873786407755,-0.0459770114942527,0.0237373737373738,-0.0161870503597122,-0.0337078651685393,-0.023448275862069,.,-7.16589036189319e-05
"38",2020-04-24,0.00244770805518457,0.00898203592814384,-0.00963941449482342,0.0532813515269657,-0.00190114068441061,0.00813504169208867,-0.0392156862745099,-0.0200803212851407,0.0261470152935372,-0.0173674588665448,0.0164728682170543,0.0268361581920904,.,0.0139386555826289
"39",2020-04-27,0.0117647058823529,0.0237388724035608,-0.00108147080028831,0.00678593460826638,-0.00761904761904764,0.0326810570909823,0.102040816326531,0.0614754098360655,0.0865384615384615,0.0260465116279069,-0.00190657769304092,0.0398899587345254,.,0.0144184895925363
"40",2020-04-28,-0.0438788942518649,-0.0318840579710146,-0.0270660411403826,-0.0373774509803921,0.00959692898272557,-0.0611447548349286,0.0308641975308641,-0.081081081081081,0.0221238938053099,-0.014505893019039,0,-0.0396825396825397,.,-0.00459850200313527
"41",2020-04-29,0.0174391922900414,0.0209580838323353,0.0296735905044512,0.0178230426479948,0.0551330798479088,0.0166458593424885,0.0808383233532934,0.0294117647058825,0.0562770562770563,0.0349586016559338,0.026743075453677,0.0303030303030305,.,0.02617856017919
"42",2020-04-30,-0.0279657194406856,0.0439882697947214,-0.013328530259366,0.0150093808630394,-0.0432432432432432,-0.0290626279164962,-0.0554016620498614,0.00408163265306105,-0.0245901639344263,0.0142222222222221,0.0372093023255815,0.0147058823529411,.,-0.00931073292179652
"43",2020-05-01,-0.039907192575406,-0.050561797752809,-0.0821467688937568,-0.0690080098582871,-0.0583804143126176,-0.0423693086003373,-0.0674486803519061,-0.0487804878048781,-0.113865546218487,-0.0604732690622261,-0.0636771300448431,-0.077733860342556,.,-0.0264734232993665
"44",2020-05-04,0.0210246495891735,0.00591715976331364,0.0552903739061257,-0.000661813368630026,-0.014,0.020691173233546,0.050314465408805,0,-0.0327169274537695,-0.00466417910447769,-0.00191570881226044,0,.,0.00275823048905544
"45",2020-05-05,0.0205917159763314,-0.0294117647058824,0.0369393139841689,-0.0264900662251656,-0.0243407707910751,0.0506793185249084,-0.0179640718562875,-0.0512820512820511,0,-0.0103092783505154,0.027831094049904,0.01,.,0.00923934125612735
"46",2020-05-06,0.00417439703153999,0.0333333333333334,0.0170846964740095,0.0231292517006803,0.0498960498960499,0.00985221674876846,0.103658536585366,0.0225225225225225,-0.0196078431372549,-0.000946969696969724,0.0317460317460316,0.0141442715700142,.,-0.00677871344211889
"47",2020-05-07,0.0337182448036952,0.0175953079178885,0.0239456754824874,0.0305851063829787,0.00594059405940595,0.0172764227642275,0.00276243093922646,0.0352422907488987,0.0800000000000001,-0.0113744075829385,0.0289592760180994,-0.00139470013946996,.,0.0120668425681618
"48",2020-05-08,0.045129579982127,0.00576368876080702,0.0122164048865621,0.0225806451612902,0.0236220472440944,0.0909090909090911,0.0385674931129476,0.0127659574468084,0,0.0575263662511984,0.0536499560246264,0.0418994413407821,.,0.0165461624026697
"49",2020-05-11,-0.0012825994014537,0.0114613180515759,-0.0110344827586207,0.0157728706624607,-0.0134615384615385,0.0062271062271062,-0.00795755968169753,0.0798319327731092,0.0185185185185186,0.0344514959202176,0.0267111853088482,0.00402144772117974,.,0.000205170291341927
"50",2020-05-12,0.00663527397260277,0,0.0195258019525801,-0.0161490683229815,-0.00389863547758273,0.0526028394612303,-0.0320855614973262,-0.00389105058365746,-0.0181818181818182,0.0175284837861525,0.00813008130081294,0.02803738317757,.,-0.0199316239316238
"51",2020-05-13,0.0165851584095258,-0.00566572237960339,0.0492476060191518,0.0119949494949496,-0.0215264187866928,0.0345841258862183,-0.0497237569060774,-0.0703125000000001,-0.0462962962962963,0.00689061154177439,-0.00967741935483879,-0.051948051948052,.,-0.0176858408623155
"52",2020-05-14,0.0240535452834134,-0.0284900284900284,0.0114080834419819,0.0193387398627574,0.016,0.0168811632960055,0.00290697674418605,0.0168067226890756,0.0194174757281553,0.017108639863131,0.0390879478827362,-0.0054794520547945,.,0.0119673295454545
"53",2020-05-15,0.0386029411764706,0.0293255131964809,-0.00483403158233975,0.0483476132190941,-0.00787401574803148,0.0075608152531228,-0.0231884057971015,0.0206611570247934,0,0.00588730025231299,0.0274294670846396,0.0468319559228649,.,0.00459697512018797
"54",2020-05-18,0.0920353982300885,-0.0113960113960113,0.0900259067357512,0.0215995329830707,0.00396825396825395,0.0841761827079934,0.0712166172106825,0.0202429149797569,0.0857142857142856,0.035953177257525,-0.0305110602593439,-0.013157894736842,.,0.030459689814168
"55",2020-05-19,-0.0228705204394022,-0.0317002881844382,0.0463458110516934,0.0714285714285714,-0.0079051383399209,-0.0507071922961179,0.0221606648199446,0.0753968253968254,0,0.012913640032284,0.110936270653029,0.0333333333333334,.,-0.0102711864406779
"56",2020-05-20,0.000921489126428421,-0.0267857142857142,-0.0715502555366269,0.0213333333333332,0.00398406374501992,-0.0347123157394199,-0.056910569105691,-0.055350553505535,-0.0438596491228068,-0.0278884462151395,0.0736543909348442,0.0490322580645162,.,0.0169880467171284
"57",2020-05-21,-0.0320382986558645,-0.0305810397553518,0.0376146788990825,-0.10757180156658,-0.00793650793650791,-0.0147783251231527,-0.043103448275862,-0.0195312500000001,0.00917431192660545,-0.00491803278688518,-0.0765171503957783,-0.0639606396063961,.,-0.00690398410399762
"58",2020-05-22,-0.050789423625642,-0.0662460567823344,-0.0262304745063366,-0.090696313633704,0.004,0.145,-0.0180180180180181,-0.0717131474103585,0,-0.0156507413509062,-0.0128571428571428,-0.0919842312746386,.,0.00189907759088448
"59",2020-05-26,0.0541082164328659,0.14527027027027,0.00272397094431009,0.0501930501930503,-0.0119521912350596,-0.0554585152838428,0.168195718654434,-0.0214592274678113,0,0,0.0636758321273516,0.186685962373372,.,0.012320606552938
"60",2020-05-27,-0.00836501901140696,-0.0176991150442478,-0.0250528222155147,-0.00122549019607843,0.00806451612903225,-0.070426876252119,0.0916230366492148,0.0307017543859651,0.122727272727273,0.0234309623430964,-0.010204081632653,-0.00853658536585344,.,0.0148789621505951
"61",2020-05-28,-0.0218558282208587,-0.0540540540540541,-0.048297213622291,-0.0423312883435584,-0.038,0.00066312997347473,-0.0815347721822541,-0.00425531914893629,0.214574898785425,0,0.0226804123711339,0.105781057810578,.,-0.00184495766481052
"62",2020-05-29,0.0648765190121521,0.0126984126984127,0.0549772283669487,-0.00576553491351695,-0.00207900207900202,0.107852882703777,0.0391644908616189,0.017094017094017,-0.123333333333333,0.0564186426819295,0.0745967741935483,0.00111234705228025,.,0.00445588672145747
"63",2020-06-01,0.00736241487207812,0.00313479623824464,0.0194264569842739,0.0341494845360826,0.0083333333333333,-0.0165993719156572,0.0703517587939697,0.147058823529412,-0.064638783269962,-0.0247678018575852,0.0531582238899311,0,.,0.00404179810725558
"64",2020-06-02,0.0162616480906268,0.015625,0.0341802782819116,0.0323987538940809,-0.0165289256198348,0.0234184914841848,0.103286384976526,0,0.317073170731707,0.0325396825396826,0.125296912114014,-0.00888888888888895,.,0.00828015054819176
"65",2020-06-03,0.0199568500539373,0.0276923076923077,-0.00116993272886812,0.0150875075437538,-0.0252100840336135,0.0126300148588412,0.191489361702128,0.054945054945055,-0.0185185185185185,-0.00845503458877783,0.0580474934036941,0.0560538116591929,.,0.0133082316281485
"66",2020-06-04,-0.00370174510840815,0.0299401197604792,-0.0172767203513908,0.00653983353151011,-0.0193965517241379,-0.0275862068965519,0.0660714285714286,0.0104166666666667,0.0251572327044023,-0.0271317829457364,-0.0927680798004987,-0.0233545647558387,.,-0.00262668973028379
"67",2020-06-05,0.0445859872611465,0.0145348837209303,0.0280095351609058,-0.0147666863555818,0.0219780219780221,0.0517579598611742,-0.0636515912897823,-0.0343642611683849,-0.0736196319018404,-0.0231075697211156,-0.0104452996151733,-0.0086956521739131,.,0.0256294964028776
"68",2020-06-08,0.00220189701897033,0.0200573065902578,0.0133333333333334,-0.00539568345323738,0.0795698924731181,-0.0199426111908177,0.0679785330948122,-0.0355871886120996,0.0728476821192054,0.0106035889070148,0.101111111111111,-0.00548245614035081,.,0.0120874303250456
"69",2020-06-09,-0.00591515970931222,-0.0252808988764045,-0.0311784897025172,-0.0409885473176612,-0.00400398406374491,0.0156638852291024,0.11892797319933,0.033210332103321,0,-0.00322841000807106,0.00252270433905144,-0.0143329658213893,.,-0.00745668316831671
"70",2020-06-10,0.031961917715063,0.0403458213256482,0.0475346914673753,0.00817096165933373,-0.0399807996159924,0.0492937445949841,-0.0568862275449101,-0.0285714285714285,-0.0370370370370371,0.0129554655870445,-0.0105686965274283,-0.00335570469798652,.,-0.00557997443810598
"71",2020-06-11,-0.057001647446458,0.0166204986149585,-0.044532130777903,0.0754364089775561,-0.0145833333333332,-0.0177197802197802,-0.0619047619047619,-0.0772058823529413,-0.0833333333333334,-0.00879296562749798,-0.0762970498474059,0.00897867564534227,.,-0.0576489028213165
"72",2020-06-12,0.0131027253668763,-0.00817438692098083,0.0581120943952802,-0.0446376811594202,0.029598308668076,0.0223744930778911,0.0321489001692046,0.0398406374501992,0.0419580419580421,-0.00806451612903225,0.034691629955947,-0.00111234705228025,.,0.0119756495126575
"73",2020-06-15,0.026211415761338,0.0879120879120878,0.0652355729021468,0.058252427184466,-0.0143737166324436,0.0623717685679115,0.119672131147541,0.0459770114942528,0.093959731543624,0.0365853658536586,0.0989888238424694,0.0612472160356345,.,0.00933565629006283
"74",2020-06-16,0.024701730801546,0.0732323232323233,0.0295734101020675,0.0602064220183485,-0.0166666666666667,0.00424874468906911,0.0234260614934114,0.0366300366300367,0.0799386503067485,-0.00862745098039208,0.0624697336561744,0.104931794333683,.,0.0192476795310208
"75",2020-06-17,0.0168907838635619,0.0188235294117647,0.0449923741738687,0.0292049756625203,-0.0148305084745761,0.0615384615384615,-0.0214592274678113,-0.03886925795053,0.00551042435948412,-0.011867088607595,-0.00911577028258903,0.01329534662868,.,-0.00415388548057249
"76",2020-06-18,-0.0196742460893404,-0.00692840646651272,0.0364874726343956,0.023121387283237,0.00270967741935491,-0.00458937198067633,0.0497076023391814,-0.0441176470588236,-0.0271186440677966,0.0288230584467573,-0.00413983440662369,0.0159325210871601,.,0.00038503497400999
"77",2020-06-19,-0.0353676591544662,0.0116279069767442,0.0495188922788077,0.0385208012326657,0.0080212756830953,0.0626061635525357,0.0222841225626742,0.103846153846154,-0.0301974448315911,0.0568093385214008,0.0230946882217089,0.0212177121771218,.,-0.0100712040541407
"78",2020-06-22,0.00767394270122779,-0.0183908045977011,-0.0409212880143113,-0.0356083086053411,-0.0138297872340426,-0.0661109842429778,0.0122615803814714,0.0418118466898956,0.0179640718562875,0.00294550810014726,0.0130925507900679,0.00813008130081294,.,0.00641524105754288
"79",2020-06-23,0.0140463699441529,0.0351288056206089,0.0408020517603171,-0.0502564102564103,0.0442286947141317,0.0226189020662673,-0.0269179004037684,-0.00334448160535128,0.0323529411764705,0.000734214390602173,0.0833333333333333,0.0268817204301075,.,0.00460369583413822
"80",2020-06-24,-0.00133511348464621,-0.0701357466063347,-0.0136648745519713,-0.0291576673866091,0.0516322314049587,0.0102821616451458,-0.0511756569847857,-0.0302013422818791,0.0142450142450143,-0.00880410858400593,-0.00987248046071565,-0.080279232111693,.,-0.0255087325749079
"81",2020-06-25,0.0111965240641709,0.00486618004866179,0.0122643652055416,0.0311457174638488,0.0805713275309927,0.0177514792899409,0.032069970845481,0.0380622837370241,0.00561797752808979,0.00666173205033305,0.0369754881595348,0.0531309297912714,.,0.0107205103752179
"82",2020-06-26,-0.0142125268550652,-0.0193704600484261,-0.00112183082791106,0.00485436893203883,0.0054545454545456,-0.00976744186046519,-0.0254237288135593,-0.0600000000000001,-0.0251396648044693,-0.0257352941176471,-0.0260416666666667,0.00540540540540535,.,-0.0237514234585977
"83",2020-06-29,-0.001173512154233,0.0123456790123457,0.0220125786163521,0.0107353730542137,0.030741410488246,0.0271254109910757,0.0478260869565217,0.0106382978723405,0.0200573065902578,0,-0.0477169888934595,0.0591397849462365,.,0.0146975504082651
"84",2020-06-30,0.0100704934541793,0.0195121951219512,0.0180219780219781,-0.00849707912904918,0.0614035087719298,-0.0186349605579055,0.0677731673582296,0.0456140350877192,0.0112359550561798,0.0158490566037737,0.0224622030237582,-0.023688663282572,.,0.0128095644748081
"85",2020-07-01,-0.00299102691924225,-0.0263157894736841,0.0179188255613125,0.0439207284413496,-0.0578512396694214,-0.00454333643988813,0.0246113989637307,0.0369127516778522,0.111111111111111,-0.00817236255572074,-0.018166455428813,0.00259965337954959,.,0.00700479958490074
"86",2020-07-02,0.0231666666666668,0.00491400491400484,0.0218451749734889,-0.000513083632632028,0.0122807017543858,0.088355763604447,0.185840707964602,0.119741100323625,0.0525,0.0599250936329589,0.147160068846816,0.0293863439930855,.,0.00550689166559337
"87",2020-07-06,0.0301352011728295,0.0464547677261615,-0.0838522208385222,0.154004106776181,-0.0121317157712304,-0.0645161290322581,0.227078891257996,0.210982658959538,0.3729216152019,0.111660777385159,0.101275318829707,0.0445004198152812,.,0.0154373378599109
"88",2020-07-07,-0.0248260594560404,0.0186915887850467,0.0473493429995469,-0.00266903914590744,-0.00526315789473686,0.0459770114942528,0.148566463944396,-0.0715990453460621,1.04844290657439,0.0438652256834076,0.0483651226158039,0.0233118971061095,.,-0.0103138306260844
"89",2020-07-08,0.0601589103291713,0.0917431192660549,0.00951762924507915,0.055307760927743,-0.00176366843033504,0.0143956043956044,-0.0257186081694403,0.0179948586118253,-0.163851351351351,0.02557856272838,0.00162443144899282,0.0196386488609583,.,0.00764867104340627
"90",2020-07-09,0.0302844906699298,0.165966386554622,0.0334261838440111,0.0274725274725274,-0.010600706713781,-0.0223161087639476,0.131211180124224,0.0151515151515151,-0.0505050505050505,0.0391923990498813,0.0220564385338957,0.0516178736517718,.,-0.0056929597064963
"91",2020-07-10,-0.025979809976247,-0.00900900900900903,-0.0140991084387311,0.00370218017276835,-0.0464285714285714,-0.0326869806094183,0.0281400137268359,-0.0323383084577114,-0.106382978723404,-0.0234285714285715,-0.0377657886385275,-0.0227106227106227,.,0.0102105731916788
"92",2020-07-13,-0.0504496265813139,-0.0181818181818181,-0.0471083070452154,-0.0270491803278688,-0.0318352059925093,0.011225658648339,-0.0761014686248331,-0.0591259640102828,-0.114285714285714,-0.0450555880631949,-0.0105540897097626,-0.0292353823088456,.,-0.00865896281369061
"93",2020-07-14,-0.00272873194221501,-0.0814814814814816,-0.0293533436327522,0.00968828980623426,-0.0174081237911025,-0.0107612143180789,0.0180635838150289,-0.0819672131147542,-0.137096774193548,0.00245098039215685,-0.0143333333333333,-0.0177606177606177,.,0.0129589632829374
"94",2020-07-15,0.00676001931434089,0.00806451612903225,-0.0172805820827648,-0.0095953274926992,0.045275590551181,-0.0232451620290851,-0.0404542228530873,0.0982142857142858,0.0654205607476634,-0.00855745721271395,0.00676361176868445,-0.0314465408805031,.,0.00918725699234924
"95",2020-07-16,-0.0134292565947242,-0.038,-0.015733456732994,-0.00800336983993255,0.00941619585687392,-0.0205158264947245,-0.0428994082840237,-0.230352303523035,-0.0906432748538012,-0.0234278668310727,-0.0127645280483708,-0.0219155844155844,.,-0.00329345968618922
"96",2020-07-17,0.00680602819640264,-0.0415800415800415,-0.0150446638457922,0.0309978768577495,-0.0671641791044777,-0.0129263913824057,-0.142967542503864,-0.0176056338028169,0.0868167202572347,-0.0101010101010101,-0.0493365090166723,-0.0024896265560167,.,0.00289909286449075
"97",2020-07-20,0.0204410107838402,0.00650759219088926,0.0114558472553701,0.0222405271828665,0.02,0.028616466593913,0.155996393146979,0.021505376344086,-0.0502958579881657,0.0191326530612246,0.036148890479599,0.0648918469217972,.,0.00808156160636564
"98",2020-07-21,-0.0124605678233438,0.0818965517241379,0.0420009438414346,0.00604351329572927,0.0196078431372551,-0.0265236355063068,0.00468018720748842,0.0140350877192983,0.00934579439252348,0.0244055068836044,0.026252158894646,0.0499999999999998,.,0.002127528367045
"99",2020-07-22,-0.0122983548953841,-0.049800796812749,-0.0418931159420288,-0.0472567080496595,-0.0134615384615385,-0.0220392346815209,-0.0388198757763976,-0.055363321799308,-0.0895061728395061,-0.0146609651802078,-0.0434197239986536,-0.0900297619047619,.,0.00569213254976786
"100",2020-07-23,-0.0213454075032341,-0.00419287211740038,-0.0309619475301348,-0.0420344682639765,0.00389863547758296,-0.0211738484398218,-0.0185783521809371,-0.0109890109890109,-0.111864406779661,-0.0241785492870427,-0.0387051372273047,-0.0498773507767785,.,-0.01193171388362
"101",2020-07-24,0.00594844679444817,0.210526315789474,-0.0219512195121951,-0.0140412461605968,-0.0155339805825243,-0.00126502213788737,-0.0271604938271605,0.0703703703703704,-0.125954198473282,-0.00762388818297333,0.0497803806734993,-0.0120481927710843,.,-0.00644042605895467
"102",2020-07-27,0.0312089356110381,0.48,0.030423940149626,-0.00445037828215389,-0.0525641025641027,0.056871437618746,-0.0109983079526227,-0.013840830449827,0.0218340611353711,0.0262483994878362,0.0369595536959553,0.0252613240418118,.,0.00729244577412125
"103",2020-07-28,-0.0205479452054794,-0.0105757931844889,-0.0111326234269119,0.0183281180151988,-0.0277922348287706,0.00395493767976984,0.0496150556030797,0.0140350877192983,-0.0256410256410257,-0.0162195882719901,-0.00134498991257559,0.00169923534409522,.,-0.0063424293051173
"104",2020-07-29,0.0178890876565296,0.00831353919239919,0.0222711698482625,0.0298507462686568,0.0706638115631693,0.00310373642115325,0.0350448247758761,0.013840830449827,-0.0350877192982455,-0.00190234622701324,0.0760942760942762,0.0644614079728585,.,0.0122987825762058
"105",2020-07-30,-0.00479309793896798,-0.004711425206125,-0.011252094804884,-0.0012787723785167,-0.00399999999999989,0.0108294656670236,-0.0393700787401575,-0.0273037542662117,0.590909090909091,0.00508259212198214,0.0575719649561952,0.0470119521912351,.,-0.00356791338582685
