gvkey,iid,datadate,tic,conm,curcdd,cshtrd,eps,prccd,prchd,prcld,prcod,exchg,fic,conml,gind,gsector,gsubind,ipodate
019744,90,03/02/2020,JD,JD.COM INC,USD,45759440.0000,,43.3000,44.1200,40.2501,41.3800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/03/2020,JD,JD.COM INC,USD,28991330.0000,,41.4600,44.0500,40.1100,43.5600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/04/2020,JD,JD.COM INC,USD,22125140.0000,,43.9100,44.7600,42.4101,42.4900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/05/2020,JD,JD.COM INC,USD,24129930.0000,,44.6200,45.3400,42.5500,42.5500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/06/2020,JD,JD.COM INC,USD,25369240.0000,,42.1600,43.8500,41.2000,43.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/09/2020,JD,JD.COM INC,USD,26189210.0000,,39.9100,41.7950,39.2000,40.1000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/10/2020,JD,JD.COM INC,USD,21184960.0000,,41.8000,42.5800,40.6050,41.3900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/11/2020,JD,JD.COM INC,USD,27066580.0000,,41.5300,43.0800,40.4100,40.4100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/12/2020,JD,JD.COM INC,USD,30728520.0000,,38.2600,39.7900,37.3700,38.8500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/13/2020,JD,JD.COM INC,USD,22924780.0000,,39.7100,41.2100,37.4400,41.0100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/16/2020,JD,JD.COM INC,USD,25163730.0000,,35.2400,38.9200,32.7000,36.1000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/17/2020,JD,JD.COM INC,USD,27803820.0000,,38.3500,39.9800,36.2600,37.6600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/18/2020,JD,JD.COM INC,USD,23617040.0000,,37.7000,38.3500,35.5500,36.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/19/2020,JD,JD.COM INC,USD,25817820.0000,,37.2100,38.9000,36.5600,37.5100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/20/2020,JD,JD.COM INC,USD,21022840.0000,,37.6600,39.2700,37.5700,38.3500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/23/2020,JD,JD.COM INC,USD,18885650.0000,,38.6100,39.2950,36.2200,38.1800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/24/2020,JD,JD.COM INC,USD,24393630.0000,,41.0100,42.3100,39.9103,39.9103,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/25/2020,JD,JD.COM INC,USD,18671260.0000,,41.3500,42.9300,40.5200,41.3500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/26/2020,JD,JD.COM INC,USD,20469080.0000,,42.0100,43.9600,40.3300,41.7100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/27/2020,JD,JD.COM INC,USD,12292480.0000,,40.1500,41.3200,39.9200,40.6200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/30/2020,JD,JD.COM INC,USD,14762490.0000,,40.3900,41.1800,39.5100,40.8700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,03/31/2020,JD,JD.COM INC,USD,13859040.0000,,40.5000,40.9897,39.9700,40.5200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/01/2020,JD,JD.COM INC,USD,21644400.0000,,40.9100,42.8199,39.9100,39.9100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/02/2020,JD,JD.COM INC,USD,21440290.0000,,40.0800,41.5500,39.5100,40.5500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/03/2020,JD,JD.COM INC,USD,12169230.0000,,39.8900,41.0300,39.2550,40.0800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/06/2020,JD,JD.COM INC,USD,15099340.0000,,41.5600,42.0600,40.2000,40.9200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/07/2020,JD,JD.COM INC,USD,16861020.0000,,41.9900,43.1500,41.7200,42.7000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/08/2020,JD,JD.COM INC,USD,14252050.0000,,41.1700,42.4300,40.7600,41.9300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/09/2020,JD,JD.COM INC,USD,14799430.0000,,42.1600,43.1500,41.5050,41.9700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/13/2020,JD,JD.COM INC,USD,10178780.0000,,42.7800,42.8000,41.7050,42.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/14/2020,JD,JD.COM INC,USD,15280420.0000,,43.8600,45.0800,43.6700,43.7500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/15/2020,JD,JD.COM INC,USD,22825320.0000,,44.6000,46.3600,43.4700,43.8800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/16/2020,JD,JD.COM INC,USD,21074890.0000,1.2000,47.5000,47.8400,45.1700,45.7000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/17/2020,JD,JD.COM INC,USD,21989640.0000,1.2000,46.1500,47.9800,45.3100,47.7300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/20/2020,JD,JD.COM INC,USD,17562550.0000,1.2000,45.2000,46.9500,45.0000,45.8400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/21/2020,JD,JD.COM INC,USD,24329750.0000,1.2000,43.2400,44.8500,42.0500,44.3800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/22/2020,JD,JD.COM INC,USD,13757430.0000,1.2000,44.9900,45.2000,43.9600,44.1900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/23/2020,JD,JD.COM INC,USD,11758470.0000,1.2000,44.9400,45.7200,44.6400,45.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/24/2020,JD,JD.COM INC,USD,8881398.0000,1.2000,45.0500,45.6700,44.2250,45.4870,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/27/2020,JD,JD.COM INC,USD,8214316.0000,1.2000,45.5800,46.0200,44.8650,45.8800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/28/2020,JD,JD.COM INC,USD,15842600.0000,1.2000,43.5800,46.1900,43.1600,46.0400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/29/2020,JD,JD.COM INC,USD,10781130.0000,1.2000,44.3400,44.6600,43.3600,44.0200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,04/30/2020,JD,JD.COM INC,USD,14568790.0000,1.2000,43.1000,44.3700,42.3400,44.0700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/01/2020,JD,JD.COM INC,USD,13142380.0000,1.2000,41.3800,42.3200,40.5850,41.9800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/04/2020,JD,JD.COM INC,USD,15562400.0000,1.2000,42.2500,42.3500,41.2800,41.4800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/05/2020,JD,JD.COM INC,USD,10764690.0000,1.2000,43.1200,44.2300,42.8900,43.6000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/06/2020,JD,JD.COM INC,USD,11608400.0000,1.2000,43.3000,44.2200,42.4250,43.7600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/07/2020,JD,JD.COM INC,USD,10628300.0000,1.2000,44.7600,44.9450,43.8691,43.9700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/08/2020,JD,JD.COM INC,USD,14087520.0000,1.2000,46.7800,46.9700,45.6002,45.8400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/11/2020,JD,JD.COM INC,USD,11324740.0000,1.2000,46.7200,47.6650,46.6773,47.2400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/12/2020,JD,JD.COM INC,USD,15384940.0000,1.2000,47.0300,48.6550,46.6000,47.1100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/13/2020,JD,JD.COM INC,USD,23011570.0000,1.2000,47.8100,49.1300,47.1800,48.7100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/14/2020,JD,JD.COM INC,USD,27041910.0000,1.2000,48.9600,49.0800,46.3700,47.3800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/15/2020,JD,JD.COM INC,USD,40394780.0000,1.2000,50.8500,51.0080,48.7600,50.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/18/2020,JD,JD.COM INC,USD,28481970.0000,1.2000,55.5300,55.6100,51.8700,51.8800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/19/2020,JD,JD.COM INC,USD,20920560.0000,1.2000,54.2600,56.5000,54.2300,56.1700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/20/2020,JD,JD.COM INC,USD,29834300.0000,1.2000,54.3100,55.8000,50.8900,55.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/21/2020,JD,JD.COM INC,USD,19348930.0000,1.2000,52.5700,53.8020,51.4700,52.9800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/22/2020,JD,JD.COM INC,USD,22580450.0000,1.2000,49.9000,51.0900,49.3300,50.2640,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/26/2020,JD,JD.COM INC,USD,21398210.0000,1.2000,52.6000,54.4600,52.1800,52.2450,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/27/2020,JD,JD.COM INC,USD,15894040.0000,1.2000,52.1600,53.0000,49.9200,52.9700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/28/2020,JD,JD.COM INC,USD,10632370.0000,1.2000,51.0200,52.4800,50.6400,51.5700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,05/29/2020,JD,JD.COM INC,USD,16838810.0000,1.2000,54.3300,54.3300,51.0600,51.3500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/01/2020,JD,JD.COM INC,USD,11033670.0000,1.2000,54.7300,54.8800,53.3800,54.2000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/02/2020,JD,JD.COM INC,USD,15391720.0000,1.2000,55.6200,56.1800,54.7700,55.0300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/03/2020,JD,JD.COM INC,USD,13510390.0000,1.2000,56.7300,57.5350,55.8000,56.1800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/04/2020,JD,JD.COM INC,USD,10527840.0000,1.2000,56.5200,57.4850,55.8500,56.4600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/05/2020,JD,JD.COM INC,USD,17624290.0000,1.2000,59.0400,59.8200,57.6700,58.0900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/08/2020,JD,JD.COM INC,USD,11604870.0000,1.2000,59.1700,60.2900,58.0500,60.0800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/09/2020,JD,JD.COM INC,USD,11697420.0000,1.2000,58.8200,59.5062,58.4300,58.4400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/10/2020,JD,JD.COM INC,USD,11554590.0000,1.2000,60.7000,60.9650,59.5700,59.7900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/11/2020,JD,JD.COM INC,USD,19596250.0000,1.2000,57.2400,59.1700,56.7400,58.5000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/12/2020,JD,JD.COM INC,USD,14535180.0000,1.2000,57.9900,59.0200,56.6000,58.5100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/15/2020,JD,JD.COM INC,USD,12161700.0000,1.2000,59.5100,59.5700,56.8000,56.9800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/16/2020,JD,JD.COM INC,USD,16196980.0000,1.2000,60.9800,61.2800,58.3000,60.5000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/17/2020,JD,JD.COM INC,USD,24140180.0000,1.2000,62.0100,62.4200,61.0701,61.5000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/18/2020,JD,JD.COM INC,USD,40075470.0000,1.2000,60.7900,61.0000,59.5200,60.8100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/19/2020,JD,JD.COM INC,USD,23151580.0000,1.2000,58.6400,61.0000,58.5500,60.6200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/22/2020,JD,JD.COM INC,USD,15436720.0000,1.2000,59.0900,59.1500,57.9400,59.1400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/23/2020,JD,JD.COM INC,USD,10265080.0000,1.2000,59.9200,60.6900,59.1400,59.9300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/24/2020,JD,JD.COM INC,USD,11810310.0000,1.2000,59.8400,61.0600,58.5800,60.0900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/25/2020,JD,JD.COM INC,USD,7790648.0000,1.2000,60.5100,60.6700,58.8200,59.6500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/26/2020,JD,JD.COM INC,USD,12445210.0000,1.2000,59.6500,60.9500,58.9500,60.4550,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/29/2020,JD,JD.COM INC,USD,8211467.0000,1.2000,59.5800,60.0000,58.2500,59.0600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,06/30/2020,JD,JD.COM INC,USD,10554910.0000,1.2000,60.1800,60.9000,59.2100,59.3600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/01/2020,JD,JD.COM INC,USD,6425841.0000,1.2000,60.0000,60.7800,59.6100,60.1640,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/02/2020,JD,JD.COM INC,USD,10488150.0000,1.2000,61.3900,61.9200,60.8000,61.3800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/06/2020,JD,JD.COM INC,USD,16246240.0000,1.2000,63.2400,64.0500,62.5000,63.5900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/07/2020,JD,JD.COM INC,USD,8968138.0000,1.2000,61.6700,63.2100,61.6300,62.9300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/08/2020,JD,JD.COM INC,USD,21595350.0000,1.2000,65.3800,65.9000,62.9200,63.4800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/09/2020,JD,JD.COM INC,USD,17736160.0000,1.2000,67.3600,69.1800,65.6200,68.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/10/2020,JD,JD.COM INC,USD,10310350.0000,1.2000,65.6100,66.4998,64.5500,66.2800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/13/2020,JD,JD.COM INC,USD,14729690.0000,1.2000,62.3000,66.3500,62.1101,65.8000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/14/2020,JD,JD.COM INC,USD,14755930.0000,1.2000,62.1300,62.4500,59.9600,60.9000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/15/2020,JD,JD.COM INC,USD,8179484.0000,1.2000,62.5500,63.0700,61.6000,62.3800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/16/2020,JD,JD.COM INC,USD,11099920.0000,1.2000,61.7100,62.1100,59.4100,60.7170,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/17/2020,JD,JD.COM INC,USD,5401060.0000,1.2000,62.1300,62.7600,61.6000,62.7600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/20/2020,JD,JD.COM INC,USD,10539630.0000,1.2000,63.4000,63.7000,62.2700,63.4250,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/21/2020,JD,JD.COM INC,USD,14535990.0000,1.2000,62.6100,65.0990,61.6800,65.0700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/22/2020,JD,JD.COM INC,USD,9612847.0000,1.2000,61.8400,62.4150,60.8700,61.9600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/23/2020,JD,JD.COM INC,USD,11880270.0000,1.2000,60.5200,62.2900,59.9200,62.0400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/24/2020,JD,JD.COM INC,USD,11663970.0000,1.2000,60.8800,61.3300,58.7600,59.3400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/27/2020,JD,JD.COM INC,USD,9124668.0000,1.2000,62.7800,62.8400,60.9200,60.9600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/28/2020,JD,JD.COM INC,USD,5818305.0000,1.2000,61.4900,62.9480,61.2900,62.8700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/29/2020,JD,JD.COM INC,USD,5652325.0000,1.2000,62.5900,63.4500,61.7300,61.8200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/30/2020,JD,JD.COM INC,USD,5638308.0000,1.2000,62.2900,62.8100,61.5700,62.5800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,07/31/2020,JD,JD.COM INC,USD,11235520.0000,1.2000,63.7900,64.2500,62.3900,62.9500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/03/2020,JD,JD.COM INC,USD,10022970.0000,1.2000,64.5300,65.5500,63.9400,64.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/04/2020,JD,JD.COM INC,USD,7544033.0000,1.2000,64.5700,65.1250,64.0600,65.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/05/2020,JD,JD.COM INC,USD,9145425.0000,1.2000,65.5200,65.8500,63.9000,64.4900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/06/2020,JD,JD.COM INC,USD,10752540.0000,1.2000,64.9100,65.5000,63.5500,65.4900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/07/2020,JD,JD.COM INC,USD,14073190.0000,1.2000,62.0600,63.6000,60.7400,63.1300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/10/2020,JD,JD.COM INC,USD,12731130.0000,1.2000,61.4900,62.7500,59.9000,61.6200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/11/2020,JD,JD.COM INC,USD,10187070.0000,1.2000,61.1800,62.5800,60.8500,61.9900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/12/2020,JD,JD.COM INC,USD,6931746.0000,1.2000,62.9000,63.5200,61.6400,61.9200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/13/2020,JD,JD.COM INC,USD,7410906.0000,1.2000,62.5400,63.4600,62.1800,63.4500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/14/2020,JD,JD.COM INC,USD,10221830.0000,1.2000,62.0600,62.7900,60.9422,62.7300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/17/2020,JD,JD.COM INC,USD,32882450.0000,1.2000,66.9800,67.1000,62.6000,64.6600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/18/2020,JD,JD.COM INC,USD,23241610.0000,1.2000,70.3200,71.4000,68.1400,68.1900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/19/2020,JD,JD.COM INC,USD,22102260.0000,1.2000,72.5600,73.6900,70.8000,70.8000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/20/2020,JD,JD.COM INC,USD,21967560.0000,1.2000,73.9400,74.3900,71.0300,71.2600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/21/2020,JD,JD.COM INC,USD,12566600.0000,1.2000,74.9800,75.7219,73.8600,74.5600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/24/2020,JD,JD.COM INC,USD,12494560.0000,1.2000,76.1800,77.3000,75.0100,76.9900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/25/2020,JD,JD.COM INC,USD,19092730.0000,1.2000,78.9700,79.8200,76.3400,76.5700,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/26/2020,JD,JD.COM INC,USD,19074080.0000,1.2000,80.3800,81.4500,79.3199,81.0600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/27/2020,JD,JD.COM INC,USD,12640560.0000,1.2000,79.3000,81.2400,78.2301,81.1300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/28/2020,JD,JD.COM INC,USD,7959233.0000,1.2000,79.9600,80.7200,78.8900,79.6800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,08/31/2020,JD,JD.COM INC,USD,12893800.0000,1.2000,78.6400,80.4700,78.5700,79.9400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/01/2020,JD,JD.COM INC,USD,11424140.0000,1.2000,82.4900,83.0000,79.1450,79.4900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/02/2020,JD,JD.COM INC,USD,13831400.0000,1.2000,83.2100,86.5800,81.8000,85.4590,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/03/2020,JD,JD.COM INC,USD,18908600.0000,1.2000,79.0400,81.6900,76.0300,81.3750,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/04/2020,JD,JD.COM INC,USD,21435510.0000,1.2000,80.0000,80.8000,75.4000,77.9660,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/08/2020,JD,JD.COM INC,USD,14049840.0000,1.2000,76.2200,78.0150,75.3800,76.0000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/09/2020,JD,JD.COM INC,USD,8922594.0000,1.2000,77.1900,77.6600,75.7000,77.1400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/10/2020,JD,JD.COM INC,USD,11781710.0000,1.2000,74.5300,78.1700,73.5500,77.1300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/11/2020,JD,JD.COM INC,USD,10558460.0000,1.2000,74.1800,76.1900,73.3300,75.1800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/14/2020,JD,JD.COM INC,USD,7398471.0000,1.2000,76.5900,76.9100,75.0000,75.7000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/15/2020,JD,JD.COM INC,USD,8087429.0000,1.2000,77.0000,78.4150,76.5902,78.2300,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/16/2020,JD,JD.COM INC,USD,8054225.0000,1.2000,75.0900,77.0700,74.9500,77.0100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/17/2020,JD,JD.COM INC,USD,9087924.0000,1.2000,74.3700,74.4700,72.7556,73.0200,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/18/2020,JD,JD.COM INC,USD,9568430.0000,1.2000,74.5000,75.7900,73.0700,75.0800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/21/2020,JD,JD.COM INC,USD,9171253.0000,1.2000,75.1300,75.1500,72.0200,72.7600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/22/2020,JD,JD.COM INC,USD,7217445.0000,1.2000,75.0000,75.5800,74.0700,75.3100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/23/2020,JD,JD.COM INC,USD,9947206.0000,1.2000,74.5900,76.8200,74.1000,75.0400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/24/2020,JD,JD.COM INC,USD,12150180.0000,1.2000,72.7200,74.2900,72.3500,73.5000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/25/2020,JD,JD.COM INC,USD,12511930.0000,1.2000,74.6700,75.1800,71.7600,72.8800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/28/2020,JD,JD.COM INC,USD,8230563.0000,1.2000,76.1000,76.1000,73.9500,75.8900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/29/2020,JD,JD.COM INC,USD,5924581.0000,1.2000,75.1600,76.4000,74.7400,76.1000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,09/30/2020,JD,JD.COM INC,USD,11284870.0000,1.2000,77.6100,78.8200,75.6400,76.2900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/01/2020,JD,JD.COM INC,USD,7414730.0000,1.2000,78.5700,79.0000,77.4700,78.7500,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/02/2020,JD,JD.COM INC,USD,8812360.0000,1.2000,76.1000,78.1384,75.7600,76.7400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/05/2020,JD,JD.COM INC,USD,6109310.0000,1.2000,76.4000,77.5400,75.5900,76.8800,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/06/2020,JD,JD.COM INC,USD,9998254.0000,1.2000,76.6900,78.5200,76.3100,76.8900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/07/2020,JD,JD.COM INC,USD,12174620.0000,1.2000,78.1200,79.4100,77.6780,78.5600,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/08/2020,JD,JD.COM INC,USD,10973610.0000,1.2000,78.1500,78.5900,77.1001,78.5100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/09/2020,JD,JD.COM INC,USD,11310510.0000,1.2000,79.7900,80.1500,78.6700,79.0900,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/12/2020,JD,JD.COM INC,USD,18028080.0000,1.2000,84.3200,85.3850,81.9000,82.1400,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/13/2020,JD,JD.COM INC,USD,12395860.0000,1.2000,82.6100,84.3450,82.1300,84.1000,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
019744,90,10/14/2020,JD,JD.COM INC,USD,12372690.0000,1.2000,81.1000,83.1400,79.9100,82.8100,14,CYM,JD.com Inc,255020,25,25502020,05/22/2014
